2.9399977, 43
2.9499977, 43
2.9599977, 40
2.9699976, 40
2.9799976, 39
2.9899976, 37
2.9999976, 39
3.0099976, 38
3.0199976, 39
3.0299976, 40
3.0399976, 44
3.0499976, 44
3.0599976, 50
3.0699975, 50
3.0799975, 58
3.0899975, 58
3.0999975, 67
3.1099975, 66
3.1199975, 74
3.1299975, 73
3.1399975, 82
3.1499975, 82
3.1599975, 88
3.1699975, 87
3.1799974, 95
3.1899974, 95
3.1999974, 100
3.2099974, 99
3.2199974, 101
3.2299974, 102
3.2399974, 105
3.2499974, 104
3.2599974, 106
3.2699974, 107
3.2799973, 109
3.2899973, 109
3.2999973, 112
3.3099973, 112
3.3199973, 113
3.3299973, 113
3.3399973, 116
3.3499973, 115
3.3599973, 119
3.3699973, 119
3.3799973, 120
3.3899972, 121
3.3999972, 123
3.4099972, 124
3.4199972, 126
3.4299972, 126
3.4399972, 124
3.4499972, 124
3.4599972, 121
3.4699972, 121
3.4799972, 117
3.4899971, 116
3.4999971, 110
3.5099971, 111
3.5199971, 101
3.529997, 102
3.539997, 91
3.549997, 93
3.559997, 83
3.569997, 83
3.579997, 74
3.589997, 73
3.599997, 66
3.609997, 66
3.619997, 61
3.629997, 61
3.639997, 58
3.649997, 58
3.659997, 58
3.669997, 58
3.679997, 61
3.689997, 61
3.699997, 66
3.709997, 66
3.719997, 70
3.729997, 71
3.739997, 73
3.749997, 74
3.759997, 78
3.769997, 77
3.7799969, 78
3.7899969, 79
3.7999969, 80
3.8099968, 79
3.8199968, 78
3.8299968, 78
3.8399968, 75
3.8499968, 75
3.8599968, 71
3.8699968, 70
3.8799968, 70
3.8899968, 68
3.8999968, 68
3.9099967, 67
3.9199967, 63
3.9299967, 65
3.9399967, 61
3.9499967, 62
3.9599967, 59
3.9699967, 58
3.9799967, 55
3.9899967, 56
3.9999967, 52
4.009997, 51
4.019997, 49
4.0299973, 50
4.0399976, 46
4.049998, 46
4.059998, 42
4.0699983, 43
4.0799985, 43
4.0899987, 43
4.099999, 45
4.109999, 45
4.1199994, 48
4.1299996, 48
4.14, 53
4.15, 54
4.1600003, 59
4.1700006, 59
4.180001, 66
4.190001, 65
4.2000012, 74
4.2100015, 72
4.2200017, 79
4.230002, 77
4.240002, 82
4.2500024, 82
4.2600026, 84
4.270003, 85
4.280003, 86
4.2900033, 86
4.3000035, 85
4.3100038, 85
4.320004, 85
4.330004, 84
4.3400044, 79
4.3500047, 80
4.360005, 78
4.370005, 78
4.3800054, 76
4.3900056, 76
4.400006, 75
4.410006, 77
4.4200063, 75
4.4300065, 76
4.4400067, 75
4.450007, 76
4.460007, 78
4.4700074, 78
4.4800076, 79
4.490008, 79
4.500008, 81
4.5100083, 81
4.5200086, 81
4.530009, 81
4.540009, 82
4.5500093, 82
4.5600095, 82
4.5700097, 83
4.58001, 81
4.59001, 81
4.6000104, 78
4.6100106, 79
4.620011, 79
4.630011, 78
4.6400113, 75
4.6500115, 75
4.660012, 72
4.670012, 72
4.680012, 70
4.6900125, 70
4.7000127, 67
4.710013, 68
4.720013, 64
4.7300134, 65
4.7400136, 62
4.750014, 62
4.760014, 61
4.7700143, 62
4.7800145, 57
4.7900147, 58
4.800015, 56
4.810015, 56
4.8200154, 51
4.8300157, 52
4.840016, 47
4.850016, 47
4.8600163, 41
4.8700166, 42
4.880017, 33
4.890017, 34
4.9000173, 26
4.9100175, 26
4.9200177, 20
4.930018, 19
4.940018, 14
4.9500184, 13
4.9600186, 8
4.970019, 8
4.980019, 3
4.9900193, 3
5.0000196, 0
5.01002, -2
5.02002, -3
5.03002, -3
5.0400205, -5
5.0500207, -5
5.060021, -6
5.070021, -6
5.0800214, -10
5.0900216, -9
5.100022, -11
5.110022, -11
5.1200223, -15
5.1300225, -15
5.1400228, -18
5.150023, -18
5.160023, -20
5.1700234, -20
5.1800237, -23
5.190024, -23
5.200024, -24
5.2100244, -23
5.2200246, -24
5.230025, -23
5.240025, -22
5.2500253, -22
5.2600255, -18
5.2700257, -18
5.280026, -14
5.290026, -14
5.3000264, -11
5.3100266, -10
5.320027, -5
5.330027, -5
5.3400273, -1
5.3500276, -1
5.360028, 3
5.370028, 3
5.3800282, 3
5.3900285, 3
5.4000287, 4
5.410029, 5
5.420029, 3
5.4300294, 4
5.4400296, 4
5.45003, 2
5.46003, 0
5.4700303, 0
5.4800305, -3
5.490031, -3
5.500031, -5
5.510031, -6
5.5200315, -8
5.5300317, -8
5.540032, -7
5.550032, -7
5.5600324, -6
5.5700326, -7
5.580033, -1
5.590033, -3
5.6000333, 2
5.6100335, 2
5.6200337, 8
5.630034, 7
5.640034, 11
5.6500344, 11
5.6600347, 15
5.670035, 14
5.680035, 17
5.6900353, 19
5.7000356, 21
5.710036, 22
5.720036, 24
5.7300363, 24
5.7400365, 26
5.7500367, 27
5.760037, 28
5.770037, 28
5.7800374, 30
5.7900376, 29
5.800038, 31
5.810038, 31
5.8200383, 33
5.8300385, 33
5.840039, 37
5.850039, 37
5.860039, 41
5.8700395, 40
5.8800397, 44
5.89004, 45
5.90004, 46
5.9100404, 45
5.9200406, 46
5.930041, 45
5.940041, 43
5.9500413, 43
5.9600415, 39
5.9700418, 38
5.980042, 30
5.990042, 30
6.0000424, 22
6.0100427, 22
6.020043, 14
6.030043, 14
6.0400434, 6
6.0500436, 6
6.060044, -1
6.070044, -1
6.0800443, -4
6.0900445, -5
6.1000447, -5
6.110045, -5
6.120045, -5
6.1300454, -5
6.1400456, -2
6.150046, -2
6.160046, 3
6.1700463, 3
6.1800466, 7
6.190047, 7
6.200047, 11
6.2100472, 11
6.2200475, 15
6.2300477, 15
6.240048, 18
6.250048, 18
6.2600484, 21
6.2700486, 20
6.280049, 23
6.290049, 25
6.3000493, 28
6.3100495, 28
6.32005, 29
6.33005, 31
6.34005, 31
6.3500504, 30
6.3600507, 31
6.370051, 31
6.380051, 29
6.3900514, 29
6.4000516, 27
6.410052, 26
6.420052, 22
6.4300523, 22
6.4400525, 16
6.4500527, 16
6.460053, 8
6.470053, 9
6.4800534, 0
6.4900537, 2
6.500054, -5
6.510054, -5
6.5200543, -11
6.5300546, -11
6.540055, -15
6.550055, -16
6.5600553, -15
6.5700555, -15
6.5800557, -13
6.590056, -13
6.600056, -11
6.6100564, -11
6.6200566, -6
6.630057, -4
6.640057, 1
6.6500573, 3
6.6600575, 8
6.670058, 7
6.680058, 14
6.690058, 14
6.7000585, 21
6.7100587, 19
6.720059, 24
6.730059, 23
6.7400594, 27
6.7500596, 27
6.76006, 29
6.77006, 28
6.7800603, 30
6.7900605, 30
6.8000607, 30
6.810061, 31
6.820061, 30
6.8300614, 31
6.8400617, 33
6.850062, 33
6.860062, 38
6.8700624, 38
6.8800626, 46
6.890063, 44
6.900063, 55
6.9100633, 55
6.9200635, 67
6.9300637, 65
6.940064, 78
6.950064, 78
6.9600644, 90
6.9700646, 90
6.980065, 102
6.990065, 101
7.0000653, 109
7.0100656, 108
7.020066, 115
7.030066, 116
7.0400662, 118
7.0500665, 118
7.0600667, 116
7.070067, 117
7.080067, 115
7.0900674, 114
7.1000676, 112
7.110068, 113
7.120068, 106
7.1300683, 107
7.1400685, 103
7.1500688, 102
7.160069, 98
7.170069, 98
7.1800694, 96
7.1900697, 96
7.20007, 92
7.21007, 92
7.2200704, 89
7.2300706, 88
7.240071, 86
7.250071, 87
7.2600713, 82
7.2700715, 82
7.2800717, 79
7.290072, 78
7.300072, 74
7.3100724, 74
7.3200727, 68
7.330073, 68
7.340073, 61
7.3500733, 61
7.3600736, 54
7.370074, 54
7.380074, 44
7.3900743, 44
7.4000745, 35
7.4100747, 35
7.420075, 25
7.430075, 25
7.4400754, 16
7.4500756, 17
7.460076, 7
7.470076, 7
7.4800763, -1
7.4900765, 1
7.500077, -5
7.510077, -5
7.520077, -7
7.5300775, -7
7.5400777, -8
7.550078, -8
7.560078, -7
7.5700784, -7
7.5800786, -9
7.590079, -8
7.600079, -11
7.6100793, -9
7.6200795, -14
7.6300797, -15
7.64008, -20
7.65008, -20
7.6600804, -26
7.6700807, -26
7.680081, -33
7.690081, -34
7.7000813, -41
7.7100816, -41
7.720082, -46
7.730082, -48
7.7400823, -51
7.7500825, -51
7.7600827, -55
7.770083, -56
7.780083, -60
7.7900834, -59
7.8000836, -63
7.810084, -63
7.820084, -68
7.8300843, -68
7.8400846, -72
7.850085, -72
7.860085, -78
7.8700852, -79
7.8800855, -82
7.8900857, -82
7.900086, -87
7.910086, -87
7.9200864, -94
7.9300866, -92
7.940087, -98
7.950087, -99
7.9600873, -105
7.9700875, -105
7.9800878, -110
7.990088, -112
8.000088, -116
8.010088, -116
8.020088, -120
8.030088, -120
8.040089, -123
8.050089, -123
8.060089, -125
8.070089, -126
8.08009, -124
8.09009, -126
8.10009, -125
8.11009, -125
8.1200905, -125
8.130091, -124
8.140091, -124
8.150091, -122
8.160091, -120
8.170092, -120
8.180092, -118
8.190092, -118
8.200092, -117
8.210093, -117
8.220093, -114
8.230093, -115
8.240093, -114
8.250093, -112
8.260094, -113
8.270094, -114
8.280094, -111
8.290094, -111
8.300095, -109
8.310095, -109
8.320095, -105
8.330095, -104
8.3400955, -101
8.350096, -102
8.360096, -97
8.370096, -97
8.380096, -96
8.390097, -96
8.400097, -97
8.410097, -97
8.420097, -99
8.430098, -101
8.440098, -104
8.450098, -105
8.460098, -112
8.4700985, -112
8.480099, -120
8.490099, -119
8.500099, -129
8.510099, -127
8.5201, -136
8.5301, -136
8.5401, -142
8.5501, -142
8.560101, -149
8.570101, -149
8.580101, -154
8.590101, -153
8.600101, -156
8.610102, -156
8.620102, -157
8.630102, -158
8.640102, -158
8.650103, -157
8.660103, -157
8.670103, -155
8.680103, -153
8.690104, -153
8.700104, -151
8.710104, -151
8.720104, -147
8.730104, -148
8.740105, -141
8.750105, -143
8.760105, -137
8.770105, -139
8.780106, -133
8.790106, -133
8.800106, -130
8.810106, -129
8.8201065, -128
8.830107, -128
8.840107, -126
8.850107, -127
8.860107, -129
8.870108, -130
8.880108, -129
8.890108, -129
8.900108, -130
8.910109, -130
8.920109, -132
8.930109, -131
8.940109, -131
8.9501095, -131
8.96011, -130
8.97011, -130
8.98011, -131
8.99011, -131
9.000111, -132
9.010111, -132
9.020111, -136
9.030111, -136
9.040112, -141
9.050112, -141
9.060112, -149
9.070112, -149
9.080112, -153
9.090113, -153
9.100113, -156
9.110113, -157
9.120113, -160
9.130114, -161
9.140114, -159
9.150114, -159
9.160114, -153
9.1701145, -153
9.180115, -147
9.190115, -147
9.200115, -138
9.210115, -138
9.220116, -127
9.230116, -127
9.240116, -117
9.250116, -117
9.260117, -107
9.270117, -108
9.280117, -96
9.290117, -97
9.3001175, -90
9.310118, -90
9.320118, -82
9.330118, -82
9.340118, -75
9.350119, -76
9.360119, -65
9.370119, -65
9.380119, -54
9.39012, -54
9.40012, -42
9.41012, -44
9.42012, -30
9.43012, -30
9.440121, -17
9.450121, -19
9.460121, -7
9.470121, -8
9.480122, 0
9.490122, -1
9.500122, 6
9.510122, 6
9.520123, 12
9.530123, 10
9.540123, 15
9.550123, 13
9.560123, 17
9.570124, 16
9.580124, 16
9.590124, 18
9.600124, 19
9.610125, 19
9.620125, 18
9.630125, 17
9.640125, 19
9.6501255, 19
9.660126, 18
9.670126, 18
9.680126, 17
9.690126, 18
9.700127, 16
9.710127, 17
9.720127, 17
9.730127, 17
9.740128, 20
9.750128, 20
9.760128, 25
9.770128, 25
9.7801285, 31
9.790129, 31
9.800129, 37
9.810129, 38
9.820129, 44
9.83013, 44
9.84013, 50
9.85013, 50
9.86013, 53
9.870131, 52
9.880131, 56
9.890131, 56
9.900131, 56
9.910131, 57
9.920132, 57
9.930132, 57
9.940132, 56
9.950132, 57
9.960133, 54
9.970133, 53
9.980133, 52
9.990133, 51
10.0001335, 48
10.010134, 47
10.020134, 47
10.030134, 46
10.040134, 42
10.050135, 43
10.060135, 43
10.070135, 42
10.080135, 40
10.090136, 40
10.100136, 38
10.110136, 38
10.120136, 36
10.1301365, 37
10.140137, 35
10.150137, 35
10.160137, 34
10.170137, 34
10.180138, 34
10.190138, 33
10.200138, 33
10.210138, 34
10.220139, 35
10.230139, 35
10.240139, 35
10.250139, 35
10.260139, 35
10.27014, 35
10.28014, 33
10.29014, 33
10.30014, 30
10.310141, 31
10.320141, 28
10.330141, 29
10.340141, 27
10.350142, 26
10.360142, 24
10.370142, 24
10.380142, 22
10.390142, 22
10.400143, 17
10.410143, 16
10.420143, 10
10.430143, 10
10.440144, 3
10.450144, 3
10.460144, -6
10.470144, -8
10.4801445, -14
10.490145, -14
10.500145, -21
10.510145, -21
10.520145, -25
10.530146, -26
10.540146, -28
10.550146, -28
10.560146, -29
10.570147, -29
10.580147, -27
10.590147, -27
10.600147, -27
10.610147, -27
10.620148, -24
10.630148, -23
10.640148, -22
10.650148, -22
10.660149, -19
10.670149, -18
10.680149, -16
10.690149, -14
10.70015, -13
10.71015, -11
10.72015, -8
10.73015, -8
10.74015, -3
10.750151, -5
10.760151, -1
10.770151, -1
10.780151, 2
10.790152, 1
10.800152, 4
10.810152, 2
10.820152, 3
10.8301525, 2
10.840153, 2
10.850153, 1
10.860153, 2
10.870153, 2
10.880154, 2
10.890154, 2
10.900154, 1
10.910154, 1
10.920155, 1
10.930155, 1
10.940155, 0
10.950155, 0
10.9601555, -1
10.970156, -1
10.980156, -2
10.990156, -2
11.000156, -5
11.010157, -5
11.020157, -7
11.030157, -8
11.040157, -10
11.050158, -10
11.060158, -14
11.070158, -14
11.080158, -19
11.090158, -19
11.100159, -22
11.110159, -22
11.120159, -25
11.130159, -25
11.14016, -26
11.15016, -26
11.16016, -25
11.17016, -25
11.1801605, -23
11.190161, -23
11.200161, -20
11.210161, -20
11.220161, -17
11.230162, -15
11.240162, -13
11.250162, -14
11.260162, -10
11.270163, -10
11.280163, -9
11.290163, -9
11.300163, -10
11.3101635, -10
11.320164, -12
11.330164, -12
11.340164, -16
11.350164, -14
11.360165, -22
11.370165, -22
11.380165, -30
11.390165, -30
11.400166, -39
11.410166, -39
11.420166, -45
11.430166, -46
11.440166, -54
11.450167, -54
11.460167, -61
11.470167, -61
11.480167, -67
11.490168, -67
11.500168, -73
11.510168, -73
11.520168, -79
11.530169, -78
11.540169, -83
11.550169, -83
11.560169, -87
11.570169, -85
11.58017, -88
11.59017, -88
11.60017, -90
11.61017, -90
11.620171, -92
11.630171, -92
11.640171, -92
11.650171, -92
11.6601715, -92
11.670172, -92
11.680172, -90
11.690172, -89
11.700172, -89
11.710173, -87
11.720173, -85
11.730173, -85
11.740173, -82
11.750174, -84
11.760174, -81
11.770174, -82
11.780174, -83
11.7901745, -83
11.800175, -85
11.810175, -85
11.820175, -88
11.830175, -89
11.840176, -92
11.850176, -91
11.860176, -98
11.870176, -96
11.880177, -101
11.890177, -100
11.900177, -104
11.910177, -104
11.920177, -107
11.930178, -109
11.940178, -110
11.950178, -110
11.960178, -113
11.970179, -113
11.980179, -115
11.990179, -115
12.000179, -115
12.0101795, -115
12.02018, -113
12.03018, -113
12.04018, -110
12.05018, -110
12.060181, -105
12.070181, -105
12.080181, -99
12.090181, -100
12.100182, -96
12.110182, -96
12.120182, -90
12.130182, -90
12.1401825, -87
12.150183, -87
12.160183, -86
12.170183, -84
12.180183, -83
12.190184, -83
12.200184, -81
12.210184, -80
12.220184, -81
12.230185, -81
12.240185, -80
12.250185, -80
12.260185, -77
12.270185, -77
12.280186, -72
12.290186, -72
12.300186, -64
12.310186, -64
12.320187, -54
12.330187, -55
12.340187, -40
12.350187, -41
12.360188, -27
12.370188, -27
12.380188, -12
12.390188, -13
12.400188, -1
12.410189, 0
12.420189, 9
12.430189, 10
12.440189, 17
12.45019, 17
12.46019, 21
12.47019, 21
12.48019, 23
12.4901905, 23
12.500191, 22
12.510191, 22
12.520191, 20
12.530191, 19
12.540192, 18
12.550192, 18
12.560192, 16
12.570192, 16
12.580193, 16
12.590193, 17
12.600193, 17
12.610193, 17
12.6201935, 18
12.630194, 20
12.640194, 23
12.650194, 23
12.660194, 27
12.670195, 27
12.680195, 29
12.690195, 30
12.700195, 34
12.710196, 33
12.720196, 35
12.730196, 35
12.740196, 37
12.750196, 37
12.760197, 38
12.770197, 38
12.780197, 39
12.790197, 39
12.800198, 40
12.810198, 39
12.820198, 43
12.830198, 41
12.8401985, 44
12.850199, 44
12.860199, 45
12.870199, 45
12.880199, 47
12.8902, 47
12.9002, 51
12.9102, 50
12.9202, 49
12.930201, 50
12.940201, 51
12.950201, 50
12.960201, 49
12.9702015, 50
12.980202, 46
12.990202, 46
13.000202, 44
13.010202, 43
13.020203, 39
13.030203, 39
13.040203, 36
13.050203, 36
13.060204, 34
13.070204, 33
13.080204, 31
13.090204, 32
13.100204, 31
13.110205, 31
13.120205, 30
13.130205, 30
13.140205, 31
13.150206, 31
13.160206, 32
13.170206, 32
13.180206, 33
13.190207, 33
13.200207, 37
13.210207, 37
13.220207, 39
13.230207, 39
13.240208, 42
13.250208, 42
13.260208, 46
13.270208, 45
13.280209, 51
13.290209, 50
13.300209, 53
13.310209, 55
13.3202095, 56
13.33021, 57
13.34021, 59
13.35021, 59
13.36021, 59
13.370211, 61
13.380211, 60
13.390211, 60
13.400211, 57
13.410212, 58
13.420212, 55
13.430212, 55
13.440212, 51
13.4502125, 53
13.460213, 50
13.470213, 50
13.480213, 48
13.490213, 48
13.500214, 50
13.510214, 49
13.520214, 52
13.530214, 51
13.540215, 53
13.550215, 54
13.560215, 59
13.570215, 59
13.580215, 62
13.590216, 62
13.600216, 67
13.610216, 67
13.620216, 70
13.630217, 70
13.640217, 74
13.650217, 73
13.660217, 74
13.6702175, 73
13.680218, 77
13.690218, 77
13.700218, 79
13.710218, 79
13.720219, 80
13.730219, 80
13.740219, 82
13.750219, 82
13.76022, 84
13.77022, 84
13.78022, 84
13.79022, 84
13.8002205, 85
13.810221, 85
13.820221, 85
13.830221, 86
13.840221, 86
13.850222, 86
13.860222, 86
13.870222, 86
13.880222, 86
13.890223, 86
13.900223, 85
13.910223, 85
13.920223, 85
13.930223, 85
13.940224, 84
13.950224, 84
13.960224, 85
13.970224, 85
13.980225, 87
13.990225, 85
14.000225, 86
14.010225, 86
14.020226, 84
14.030226, 83
14.040226, 82
14.050226, 83
14.060226, 79
14.070227, 79
14.080227, 76
14.090227, 76
14.100227, 72
14.110228, 72
14.120228, 68
14.130228, 67
14.140228, 63
14.1502285, 63
14.160229, 58
14.170229, 58
14.180229, 54
14.190229, 53
14.20023, 49
14.21023, 49
14.22023, 47
14.23023, 47
14.240231, 47
14.250231, 47
14.260231, 47
14.270231, 46
14.280231, 46
14.290232, 46
14.300232, 47
14.310232, 46
14.320232, 48
14.330233, 49
14.340233, 46
14.350233, 45
14.360233, 47
14.370234, 47
14.380234, 48
14.390234, 49
14.400234, 45
14.410234, 45
14.420235, 45
14.430235, 45
14.440235, 43
14.450235, 42
14.460236, 41
14.470236, 41
14.480236, 39
14.490236, 39
14.5002365, 37
14.510237, 37
14.520237, 37
14.530237, 36
14.540237, 37
14.550238, 36
14.560238, 33
14.570238, 35
14.580238, 33
14.590239, 35
14.600239, 33
14.610239, 33
14.620239, 32
14.6302395, 32
14.64024, 30
14.65024, 30
14.66024, 29
14.67024, 29
14.680241, 28
14.690241, 29
14.700241, 28
14.710241, 28
14.720242, 28
14.730242, 29
14.740242, 32
14.750242, 32
14.760242, 34
14.770243, 35
14.780243, 41
14.790243, 41
14.800243, 47
14.810244, 47
14.820244, 55
14.830244, 55
14.840244, 61
14.8502445, 62
14.860245, 70
14.870245, 69
14.880245, 75
14.890245, 75
14.900246, 81
14.910246, 81
14.920246, 86
14.930246, 86
14.940247, 90
14.950247, 91
14.960247, 94
14.970247, 94
14.9802475, 97
14.990248, 97
15.000248, 98
15.010248, 98
15.020248, 98
15.030249, 99
15.040249, 97
15.050249, 97
15.060249, 92
15.07025, 92
15.08025, 89
15.09025, 88
15.10025, 83
15.11025, 83
15.120251, 77
15.130251, 76
15.140251, 72
15.150251, 72
15.160252, 70
15.170252, 70
15.180252, 68
15.190252, 69
15.200253, 68
15.210253, 67
15.220253, 71
15.230253, 71
15.240253, 74
15.250254, 74
15.260254, 79
15.270254, 79
15.280254, 83
15.290255, 83
15.300255, 86
15.310255, 86
15.320255, 89
15.3302555, 89
15.340256, 89
15.350256, 88
15.360256, 89
15.370256, 89
15.380257, 87
15.390257, 88
15.400257, 86
15.410257, 87
15.420258, 84
15.430258, 84
15.440258, 80
15.450258, 80
15.4602585, 75
15.470259, 75
15.480259, 69
15.490259, 70
15.500259, 62
15.51026, 64
15.52026, 57
15.53026, 57
15.54026, 50
15.550261, 51
15.560261, 47
15.570261, 46
15.580261, 42
15.590261, 42
15.600262, 38
15.610262, 38
15.620262, 35
15.630262, 36
15.640263, 29
15.650263, 30
15.660263, 25
15.670263, 25
15.6802635, 19
15.690264, 19
15.700264, 10
15.710264, 10
15.720264, 2
15.730265, 2
15.740265, -8
15.750265, -7
15.760265, -18
15.770266, -17
15.780266, -24
15.790266, -24
15.800266, -32
15.8102665, -32
15.820267, -40
15.830267, -38
15.840267, -44
15.850267, -43
15.860268, -46
15.870268, -45
15.880268, -49
15.890268, -48
15.900269, -50
15.910269, -50
15.920269, -48
15.930269, -48
15.940269, -47
15.95027, -47
15.96027, -44
15.97027, -44
15.98027, -40
15.990271, -40
16.00027, -37
16.010271, -37
16.020271, -35
16.030272, -33
16.040272, -31
16.050272, -29
16.060272, -26
16.070272, -26
16.080273, -24
16.090273, -24
16.100273, -22
16.110273, -22
16.120274, -20
16.130274, -21
16.140274, -18
16.150274, -19
16.160275, -17
16.170275, -17
16.180275, -16
16.190275, -16
16.200275, -14
16.210276, -13
16.220276, -10
16.230276, -10
16.240276, -7
16.250277, -7
16.260277, -4
16.270277, -4
16.280277, -1
16.290277, -1
16.300278, 2
16.310278, 1
16.320278, 4
16.330278, 4
16.340279, 6
16.350279, 6
16.36028, 8
16.37028, 9
16.38028, 8
16.39028, 9
16.40028, 12
16.41028, 10
16.42028, 11
16.43028, 11
16.44028, 13
16.450281, 13
16.460281, 13
16.470282, 12
16.480282, 14
16.490282, 14
16.500282, 14
16.510283, 14
16.520283, 15
16.530283, 13
16.540283, 14
16.550283, 13
16.560284, 10
16.570284, 10
16.580284, 8
16.590284, 8
16.600285, 5
16.610285, 5
16.620285, 1
16.630285, 1
16.640285, -3
16.650286, -2
16.660286, -7
16.670286, -7
16.680286, -10
16.690287, -10
16.700287, -11
16.710287, -11
16.720287, -12
16.730288, -12
16.740288, -7
16.750288, -8
16.760288, -5
16.770288, -4
16.780289, 0
16.790289, 0
